matcherUuid,contactfrequencyOption,genderOption,hobbyOption,sameMajorOption,ageOption,mbtiOption,myMajor,,,,
13674b45d55b497e8b539e4f39d6033a,24,FREQUENT,FEMALE,"드라이브,피파",인공지능학과,ESTP,TRUE,0.2,0.2,0.2,0.4
c05c4e8717f6446595e9474a2b74dc8e,23,NOT_FREQUENT,FEMALE,"사진 촬영,투자,러닝",사회학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
3052fdc5121445a68db6bd14a2589507,29,NOT_FREQUENT,MALE,"웹툰,베이킹,오버워치,국내 여행,롤,축구",생명공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
aa04dd26eac643aaaf6252f6d5d72be4,28,FREQUENT,MALE,"피파,웹툰,뮤지컬,오버워치",미디어기술콘텐츠학과,ENFP,TRUE,0.2,0.2,0.2,0.4
c88bb05293434300b2277f0ffbe7049e,23,FREQUENT,MALE,"자전거,인디음악,힙합,배드민턴,등산,패션,발라드,OTT 시청",컴퓨터정보공학부,INTJ,FALSE,0.2,0.2,0.2,0.4
72d41225b44a467bb74e33ced8797d5e,27,FREQUENT,FEMALE,"해외 여행,웹툰,영화,헬스,보드게임,코딩,배그,롤토체스,야구",컴퓨터정보공학부,ESFJ,TRUE,0.2,0.2,0.2,0.4
fbb70ddca4e04e59a639ab51dbf4dd12,20,FREQUENT,MALE,"베이킹,배드민턴,모바일게임,티,패션,악기 연주,롤",정보통신전자공학부,INTJ,TRUE,0.2,0.2,0.2,0.4
72bd4108805a45458aa816dc12528a98,26,FREQUENT,MALE,"스팀게임,사진 촬영,헬스,맛집 탐방,모바일게임,독서,인디음악,러닝",철학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
d89b504d98df43339ae1e7e4e2a130f2,21,NORMAL,FEMALE,"k-pop,전시회,뮤지컬,자전거,사진 촬영",회계학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
57df8bf537c94467a56f85b661d7cf74,30,NORMAL,FEMALE,"오버워치,모바일게임,등산",식품영양학과,ESTP,FALSE,0.2,0.2,0.2,0.4
42b9610448634a7f9167275f8ab26633,29,NOT_FREQUENT,MALE,"베이킹,롤,댄스,힙합,해외 팝송,패션,사진 촬영",데이터사이언스학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
f3ab330ddb1b4e7eb80ab7a2ffd39753,25,NORMAL,FEMALE,"방탈출,독서,투자,모바일게임,피파",철학과,INTP,TRUE,0.2,0.2,0.2,0.4
c072c698b73641158c84ce91c52253a0,21,FREQUENT,MALE,"해외 팝송,힙합,k-pop",화학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
2cc147e370444c2eb411e73cd9209033,20,FREQUENT,FEMALE,"전시회,티",인공지능학과,INFJ,TRUE,0.2,0.2,0.2,0.4
678d52caef574c1fb8b864f9784f270e,21,FREQUENT,MALE,"수집,뜨개질,피파,뮤지컬,맛집 탐방,티",생명공학과,ISFP,FALSE,0.2,0.2,0.2,0.4
c12a710947334ac5b0dfb4a032ecd607,20,FREQUENT,MALE,"클라이밍,요가,수집,패션,악기 연주,코딩,캠핑",데이터사이언스학과,ENTP,FALSE,0.2,0.2,0.2,0.4
d8a25bd14c0f4dc0a26ee000c015cbee,21,NORMAL,FEMALE,투자,국제학부,ENFP,FALSE,0.2,0.2,0.2,0.4
86f6cf623149410196556c531429cb4d,23,NOT_FREQUENT,FEMALE,"자전거,오버워치,방탈출,패션,피파,뮤지컬,배그,발라드",수학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
bb98528e7a8c4365a9367b3215a94dc8,23,FREQUENT,FEMALE,"패션,배그",수학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
7ed17ce4e4b941d083ced141694db7fd,22,NORMAL,FEMALE,"영화,인디음악,코딩,자전거,배그,모바일게임,러닝,클라이밍",사회학과,ENFP,TRUE,0.2,0.2,0.2,0.4
17da602a50ed4ecabed47bc2d2014888,28,FREQUENT,FEMALE,"배그,헬스,k-pop",특수교육과,ESTJ,FALSE,0.2,0.2,0.2,0.4
d59b02bd63ac42e9af59f2dff33f52b4,22,NOT_FREQUENT,FEMALE,"패션,클라이밍,k-pop,웹툰,해외 팝송,축구,뮤지컬,러닝,배드민턴",인공지능학과,ESTP,FALSE,0.2,0.2,0.2,0.4
04b531ad15e34a0d91a24220406ea9b2,27,FREQUENT,FEMALE,"국내 여행,롤토체스,패션",생명공학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
53dc3a3c42a14f169d90fdfd305eb3d1,20,FREQUENT,FEMALE,"힙합,k-pop,페스티벌,OTT 시청,축구,국내 여행",의생명과학과,INTJ,FALSE,0.2,0.2,0.2,0.4
2a7fed1fc62946679d49720e45c7d8f3,22,FREQUENT,FEMALE,"농구,요리,발라드",인공지능학과,INFP,FALSE,0.2,0.2,0.2,0.4
599e2b750406442696f924c4e06e7575,29,NOT_FREQUENT,FEMALE,"패션,축구",법학과,ESFP,TRUE,0.2,0.2,0.2,0.4
6325b2fc0cf543f7a521a2ed813d61a7,30,NOT_FREQUENT,FEMALE,"독서,인디음악,캠핑,해외 여행,패션,뜨개질,휴식",철학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
8a98719bd22a453e9bcfe62160a71460,25,FREQUENT,MALE,"k-pop,패션,독서,댄스,전시회",국제학부,ISFP,FALSE,0.2,0.2,0.2,0.4
15a1a9e25d6a4b1f920ed3ae05ed2516,27,FREQUENT,MALE,"k-pop,드라이브,클라이밍,코딩,힙합",생명공학과,ISFP,TRUE,0.2,0.2,0.2,0.4
77a11e98a66f4352b07d167e5f61a80c,28,FREQUENT,MALE,"국내 여행,OTT 시청,스팀게임,요가,오버워치,해외 여행,인디음악,독서,사진 촬영,베이킹",의생명과학과,INTP,TRUE,0.2,0.2,0.2,0.4
653686324d38479cb08737bf60b59135,27,NORMAL,FEMALE,"뜨개질,맛집 탐방,스팀게임,수집,피파,댄스",물리학과,INFJ,TRUE,0.2,0.2,0.2,0.4
4b9b8e898f5f48d38db7d08c54e40a2f,28,FREQUENT,FEMALE,수집,특수교육과,ESTP,TRUE,0.2,0.2,0.2,0.4
70e6a61254734d1b9ed56a69e13b9714,30,NOT_FREQUENT,FEMALE,"배그,농구,드라이브,러닝,해외 팝송,웹툰,야구,방탈출",중국언어문화학과,ESTP,FALSE,0.2,0.2,0.2,0.4
206bb5bf9bf744e199f8db3ec755ca1d,30,NOT_FREQUENT,FEMALE,"오버워치,모바일게임,방탈출,전시회,배그,k-pop,피파,베이킹,수집",행정학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
3cae4ef2196142ffbab824bab135facc,24,FREQUENT,FEMALE,"OTT 시청,롤,야구",물리학과,ESFP,FALSE,0.2,0.2,0.2,0.4
fd61161c0372496f89c2e41bd71d3cf4,25,NORMAL,MALE,"뮤지컬,댄스,방탈출",바이오메디컬화학공학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
773878dc9c0744ff9cf18f5fe0941c8f,23,FREQUENT,MALE,"독서,스팀게임,등산,뮤지컬,투자,축구,뜨개질",자유전공학과,ESTP,FALSE,0.2,0.2,0.2,0.4
6c06c703636f4834a7ce5c4d4d4cdf3a,28,NOT_FREQUENT,MALE,"모바일게임,러닝,휴식",생명공학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
e62c38ec72ba402e8fd51c481958b57a,24,FREQUENT,FEMALE,"드라이브,요리,스팀게임",수학과,INTP,TRUE,0.2,0.2,0.2,0.4
8be29abefa434715b712e65df091ca65,28,NOT_FREQUENT,FEMALE,"축구,드라이브",의류학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
257bb015040f46d89deb15245c648116,25,NORMAL,FEMALE,"배그,롤,모바일게임,독서,자전거,휴식",국제학부,INFP,FALSE,0.2,0.2,0.2,0.4
315c0cb28cd147e48f3362a6cff8ebb6,24,NOT_FREQUENT,MALE,"러닝,오버워치,휴식",인공지능학과,ISFP,TRUE,0.2,0.2,0.2,0.4
a0bdb560099e474d9c14acfa5848e6fb,21,NOT_FREQUENT,FEMALE,"패션,배그,요리,요가",데이터사이언스학과,ENFP,FALSE,0.2,0.2,0.2,0.4
ac0a5c5258734920a2fbfc43b6e27443,21,NORMAL,MALE,"인디음악,k-pop",화학과,INTP,FALSE,0.2,0.2,0.2,0.4
ce54754c12b1440b8a79b1d8e38fb95c,24,NORMAL,FEMALE,"축구,힙합,농구,투자,코딩,해외 여행,전시회,해외 팝송,패션,독서",중국언어문화학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
ac917c55ab964947a9228d43d3fb93a0,30,NORMAL,FEMALE,"투자,배드민턴",경영학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
83a72bc28b3848c0b42df285bdb3aa75,25,NOT_FREQUENT,FEMALE,"악기 연주,축구,롤토체스,뜨개질,영화,사진 촬영",데이터사이언스학과,INFJ,TRUE,0.2,0.2,0.2,0.4
b28fe2eb1abc4874b90b1373edb5e0db,23,FREQUENT,MALE,"러닝,배그,영화,뮤지컬,롤토체스,요리,발라드",바이오메디컬화학공학과,INFJ,TRUE,0.2,0.2,0.2,0.4
1431f44b3f334a949813022f3104233f,23,FREQUENT,FEMALE,"방탈출,맛집 탐방,요가,농구,배드민턴",바이오메디컬화학공학과,INTJ,TRUE,0.2,0.2,0.2,0.4
598c35904eb94eaa91c1185c19dfb14e,27,FREQUENT,FEMALE,"k-pop,해외 여행,맛집 탐방,인디음악,요리,발라드,방탈출,악기 연주,독서,러닝",공간디자인소비자학과,INFP,FALSE,0.2,0.2,0.2,0.4
f59d6023f2a64b7b907100dd6788961e,28,NOT_FREQUENT,FEMALE,"베이킹,독서",자유전공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
34c5cae4a94c4e09be443aa27ebe83af,28,NOT_FREQUENT,FEMALE,"보드게임,롤토체스,OTT 시청,페스티벌,영화,힙합",의류학과,ESFP,TRUE,0.2,0.2,0.2,0.4
d945f606765e4b5c9e1a443ac1a4c944,21,FREQUENT,FEMALE,"요리,수집,요가,배드민턴,등산,방탈출,k-pop,사진 촬영,발라드,롤토체스",물리학과,INFJ,TRUE,0.2,0.2,0.2,0.4
10ec915c304f4041b0dee8096d7e1fd3,23,NOT_FREQUENT,MALE,"뜨개질,롤토체스,오버워치,모바일게임,배드민턴,캠핑,웹툰,영화",에너지환경공학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
49150ce0626549be98f6ef0e24a90c6a,20,NOT_FREQUENT,FEMALE,"피파,국내 여행",회계학과,INTP,FALSE,0.2,0.2,0.2,0.4
13d046fa28a14c5e9f7ad786b3287d29,22,NORMAL,FEMALE,"티,배그",식품영양학과,ENTP,FALSE,0.2,0.2,0.2,0.4
2e2b311bc5934f5c85702d9582ca4d05,22,NOT_FREQUENT,FEMALE,"인디음악,피파,헬스,투자,롤,영화,해외 여행,러닝,해외 팝송,요리",컴퓨터정보공학부,ISFP,FALSE,0.2,0.2,0.2,0.4
3fb495d20dac4a5ba81a63346b575c62,25,NORMAL,FEMALE,"뜨개질,코딩,k-pop,러닝,맛집 탐방,롤",행정학과,ESTP,FALSE,0.2,0.2,0.2,0.4
3df26189bcaf432fa877149056640f89,26,NORMAL,MALE,"배그,맛집 탐방,힙합,야구,피파,k-pop,댄스,독서",데이터사이언스학과,INTP,TRUE,0.2,0.2,0.2,0.4
30c2e38c67eb4616849558ff51c91a5c,27,NORMAL,MALE,농구,에너지환경공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
379224b8a07648e1965f64f6836c3f16,29,FREQUENT,MALE,"맛집 탐방,독서,롤토체스,배그,수집,뮤지컬,방탈출,드라이브,국내 여행,영화",물리학과,INFP,TRUE,0.2,0.2,0.2,0.4
c89e7e84106f412bb3bb4c98b959bbd5,29,NOT_FREQUENT,FEMALE,"뮤지컬,배드민턴",국제학부,ENTP,TRUE,0.2,0.2,0.2,0.4
4d946c9318c8498cbdee918610b08387,22,NORMAL,MALE,"국내 여행,롤,인디음악,롤토체스,해외 여행,뜨개질,헬스,웹툰,배그,스팀게임",중국언어문화학과,INFJ,TRUE,0.2,0.2,0.2,0.4
0dcbd300368d419591907ad64192e221,30,FREQUENT,MALE,"보드게임,자전거,투자",데이터사이언스학과,ENFP,TRUE,0.2,0.2,0.2,0.4
149d153e388742448fd9023f12268896,21,NORMAL,MALE,"러닝,방탈출,페스티벌,요가",컴퓨터정보공학부,INFP,TRUE,0.2,0.2,0.2,0.4
7da4ef05aec640f69d84b3835d15f423,22,NORMAL,MALE,"웹툰,롤토체스,베이킹,뮤지컬,모바일게임,오버워치,전시회",중국언어문화학과,ESTP,FALSE,0.2,0.2,0.2,0.4
4a5c473922f742a6883fb90431147fc4,28,NORMAL,MALE,"인디음악,베이킹,배그,티,방탈출",행정학과,INFJ,TRUE,0.2,0.2,0.2,0.4
072085d81f70476d92a563e47841a372,21,NOT_FREQUENT,FEMALE,"자전거,드라이브,투자,해외 여행",의생명과학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
cf0a5427e8e748f48408518afae6fff9,22,NOT_FREQUENT,FEMALE,"보드게임,해외 팝송,배드민턴,헬스,티,전시회,피파,캠핑",경영학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
adc2e01a24824c349c8adf01ecb54e16,24,FREQUENT,FEMALE,"롤,웹툰,피파,보드게임,요가,투자,댄스,발라드",영어영문학부,INTP,TRUE,0.2,0.2,0.2,0.4
13dfc14206f04d2fbc0dec91c8afcc5e,28,FREQUENT,MALE,"스팀게임,배그,패션,방탈출,발라드,악기 연주,롤토체스,전시회",경영학과,INFP,TRUE,0.2,0.2,0.2,0.4
d73762c34aa540b98e4c6adc4a460618,27,NOT_FREQUENT,FEMALE,"클라이밍,드라이브,국내 여행,힙합,발라드,인디음악,자전거,러닝",법학과,INFP,FALSE,0.2,0.2,0.2,0.4
e776e560655a498386b6958aaf5bad51,20,NOT_FREQUENT,MALE,"축구,캠핑,국내 여행,패션,코딩",컴퓨터정보공학부,INTP,TRUE,0.2,0.2,0.2,0.4
0c5b75b8295a4ce997e88a4c2f3b6412,26,FREQUENT,MALE,해외 여행,정보통신전자공학부,ESTJ,TRUE,0.2,0.2,0.2,0.4
d32f78c6de3042d189dcdbd3a35ed7f2,21,FREQUENT,FEMALE,페스티벌,사회학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
0c083451c5c54ce3b5095cbfb3a12be2,24,FREQUENT,FEMALE,"맛집 탐방,배드민턴,헬스,뮤지컬,전시회,등산,투자,요리",사회학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
67925d5762f541a6a800eaff5f7f6454,30,NORMAL,FEMALE,"인디음악,롤토체스,농구,요리,k-pop",수학과,ESFP,FALSE,0.2,0.2,0.2,0.4
0f2d3bc23a104910b939c4c8faaf568a,24,FREQUENT,MALE,"뜨개질,사진 촬영,베이킹,악기 연주,드라이브,클라이밍",경영학과,INTJ,FALSE,0.2,0.2,0.2,0.4
476b19818e8049309b75ec0546bbe5cb,22,NOT_FREQUENT,MALE,"독서,요리,베이킹,클라이밍,페스티벌",에너지환경공학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
9bd013782d7843838fdaf00e5c6998df,24,NOT_FREQUENT,FEMALE,"헬스,농구,뜨개질,자전거,오버워치,OTT 시청,독서",인공지능학과,ESFP,FALSE,0.2,0.2,0.2,0.4
4dc1bf55127b453186690c229ced8cde,21,NOT_FREQUENT,MALE,"클라이밍,수집,티,헬스,웹툰,등산,스팀게임,피파",화학과,INFP,TRUE,0.2,0.2,0.2,0.4
117ded709718445cab95323db6e13dc1,30,FREQUENT,MALE,"피파,요가,드라이브,러닝,독서,롤토체스",심리학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
5c2e80fb283d4778a91b39efdda6b4f7,28,NORMAL,FEMALE,"배드민턴,클라이밍,러닝,야구,뜨개질,k-pop,댄스",에너지환경공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
ec92084278304656a73604e68681ce27,25,FREQUENT,FEMALE,"롤토체스,헬스,롤,티",데이터사이언스학과,ESFP,FALSE,0.2,0.2,0.2,0.4
25d4420484a74ea48ca374d01ce98769,21,NOT_FREQUENT,MALE,"악기 연주,해외 여행",에너지환경공학과,INFP,TRUE,0.2,0.2,0.2,0.4
018741f7eea9429dbd58257a9a70b23a,24,NORMAL,MALE,"뮤지컬,페스티벌,배그,보드게임,OTT 시청,롤,투자,발라드",바이오메디컬화학공학과,ISFP,TRUE,0.2,0.2,0.2,0.4
fa8cca8cca3440c4ba8493123e1bec05,21,NOT_FREQUENT,FEMALE,"악기 연주,국내 여행,축구,배그,자전거,클라이밍,러닝,캠핑,패션,독서",행정학과,ESFP,FALSE,0.2,0.2,0.2,0.4
2dd956872752425ea92de16883e86ba9,21,FREQUENT,MALE,"패션,독서",회계학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
f3cd6f46e1ab4d87b11dd4826ee4e7aa,27,FREQUENT,MALE,"코딩,티,영화,인디음악,힙합,해외 팝송,발라드",국제학부,ISFJ,FALSE,0.2,0.2,0.2,0.4
5724b1a0231742f38c806d38008042fe,20,NORMAL,MALE,"패션,맛집 탐방,스팀게임,페스티벌,야구,웹툰,축구,사진 촬영",공간디자인소비자학과,INFJ,FALSE,0.2,0.2,0.2,0.4
9b0409761b2a40588b6bbacedf22114e,23,FREQUENT,FEMALE,"수집,독서,댄스,요가,헬스,등산,오버워치,k-pop,캠핑",사회학과,INFJ,TRUE,0.2,0.2,0.2,0.4
50c8c5f0eebf413ca20f029979e5b1be,28,NORMAL,MALE,"사진 촬영,배드민턴,웹툰,전시회,롤토체스,투자",중국언어문화학과,ISTP,FALSE,0.2,0.2,0.2,0.4
3919e9e0b2b148858837a583a0e1da63,24,NOT_FREQUENT,MALE,"해외 팝송,배그,인디음악",에너지환경공학과,ENFP,FALSE,0.2,0.2,0.2,0.4
db638d8d89384941b930d368b7dcda6b,30,FREQUENT,MALE,"티,투자,독서,휴식,해외 여행,농구",식품영양학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
364e7c57ea394fd7a0af290e48ef8710,25,FREQUENT,FEMALE,"악기 연주,티,스팀게임,패션,롤토체스,롤,맛집 탐방",인공지능학과,ESFP,FALSE,0.2,0.2,0.2,0.4
87b6986cecce4a5d83ee71b00aa2164c,30,FREQUENT,FEMALE,"해외 여행,힙합,등산,클라이밍",영어영문학부,ENFP,FALSE,0.2,0.2,0.2,0.4
a346a317db4b4aacbe0305eb8747f047,29,NOT_FREQUENT,MALE,"베이킹,드라이브,헬스,방탈출,배드민턴,댄스",사회학과,INFJ,FALSE,0.2,0.2,0.2,0.4
709cd9a1502f4378b52c1de2a37be674,25,FREQUENT,MALE,"클라이밍,야구,자전거,헬스,보드게임,전시회,축구,투자,뮤지컬",생명공학과,ENTP,TRUE,0.2,0.2,0.2,0.4
7bf409d0404845bea49b025cb92a2819,20,NOT_FREQUENT,FEMALE,"롤토체스,국내 여행,힙합,웹툰,축구,배그",경영학과,INTJ,FALSE,0.2,0.2,0.2,0.4
3e1d1446882f4b668ff1fc0dbf014d8f,24,FREQUENT,MALE,"방탈출,영화",정보통신전자공학부,INTP,FALSE,0.2,0.2,0.2,0.4
38112b9c0ff84a02afbb463971c77826,25,FREQUENT,FEMALE,"발라드,OTT 시청,영화,뜨개질,야구,요가,악기 연주,등산,웹툰,롤",의류학과,ESFP,FALSE,0.2,0.2,0.2,0.4
5e0bc91d87734388900e13c4d29fe123,24,FREQUENT,MALE,"요가,티",물리학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
d8695f569da24e44afe3075dc2a4f8c6,24,NOT_FREQUENT,FEMALE,"방탈출,페스티벌,티,k-pop",경영학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
c980bad040ae47e29701d5009e7c87c9,22,NORMAL,FEMALE,"피파,등산",식품영양학과,ISFP,FALSE,0.2,0.2,0.2,0.4
d4cb13899c4c4071bbf36626d561d879,25,NORMAL,MALE,"전시회,k-pop,코딩,드라이브,헬스",공간디자인소비자학과,ISFP,TRUE,0.2,0.2,0.2,0.4
046275b1c91444e1b4237e810f60bf8e,20,NOT_FREQUENT,MALE,"페스티벌,OTT 시청,방탈출,롤토체스,모바일게임,티,맛집 탐방,캠핑",수학과,ENFP,TRUE,0.2,0.2,0.2,0.4
f3036b329c58422cbe419a1e28198060,28,FREQUENT,MALE,"오버워치,캠핑,댄스,방탈출",의생명과학과,INFJ,TRUE,0.2,0.2,0.2,0.4
549e59fe25c74f76bd712634ba5c9fb8,30,FREQUENT,MALE,"웹툰,러닝",자유전공학과,ENTP,FALSE,0.2,0.2,0.2,0.4
1121ca01baa044198c1fba2170408467,27,NOT_FREQUENT,MALE,"자전거,러닝",에너지환경공학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
0550bc1a03934a679c6d69cc12c4834e,29,NORMAL,FEMALE,"야구,자전거,휴식,국내 여행,오버워치,피파,보드게임,악기 연주",인공지능학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
fd965a6aa35449269b30fd4d268d4dc5,25,FREQUENT,MALE,"캠핑,오버워치",공간디자인소비자학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
7582a55c66d640809074ab7c2b9b7bb4,27,NOT_FREQUENT,MALE,"방탈출,댄스,패션,배그,독서,뮤지컬,야구,피파,해외 여행,롤",인공지능학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
8378f58ed103466c9b4b1fd5d7777308,25,NORMAL,MALE,"뮤지컬,휴식,배그,요가,악기 연주",의생명과학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
10e39b0b958f4ec6ad5aa86229106523,24,NORMAL,MALE,"헬스,야구,롤토체스,k-pop,농구",바이오메디컬화학공학과,INTJ,FALSE,0.2,0.2,0.2,0.4
3a2fcafbbd4d4947bfe3e6d709c2d2c4,22,FREQUENT,MALE,"모바일게임,자전거,OTT 시청,롤토체스,캠핑,러닝,발라드,수집,요리",인공지능학과,INTJ,TRUE,0.2,0.2,0.2,0.4
b7d422fabadd4d53863f06d52405ccde,29,NOT_FREQUENT,MALE,"베이킹,휴식,웹툰,방탈출,보드게임,피파,댄스,축구",사회학과,INFJ,FALSE,0.2,0.2,0.2,0.4
e4442ba5adc348fcb4e2b66eec36be6a,23,NORMAL,FEMALE,"배드민턴,베이킹,롤토체스,k-pop,요리",미디어기술콘텐츠학과,INFP,FALSE,0.2,0.2,0.2,0.4
42fe1a362c644d27b25564e256ac6fcf,28,FREQUENT,FEMALE,"요리,요가,배그,힙합,국내 여행",화학과,INFP,TRUE,0.2,0.2,0.2,0.4
59de44c0fbc9419b89d1db9cfec47157,25,FREQUENT,FEMALE,"등산,패션,투자,뜨개질,뮤지컬",공간디자인소비자학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
94c6ab93f0cf417883fafad8a72cae0b,24,NORMAL,FEMALE,"해외 팝송,배드민턴,해외 여행,피파",데이터사이언스학과,ENFP,FALSE,0.2,0.2,0.2,0.4
3d8511b64de34eca975e08e2dfa5247a,23,NORMAL,FEMALE,"코딩,방탈출,롤,인디음악,k-pop,뮤지컬,악기 연주,웹툰,사진 촬영,휴식",특수교육과,INTJ,FALSE,0.2,0.2,0.2,0.4
0b5df6e2aa4a4499a732a50a7c06bb5b,25,NORMAL,FEMALE,힙합,데이터사이언스학과,INTP,FALSE,0.2,0.2,0.2,0.4
cd9e05b5c08c4c52bdefad7d9a1be3fb,27,FREQUENT,FEMALE,"방탈출,요리,사진 촬영",정보통신전자공학부,INTJ,FALSE,0.2,0.2,0.2,0.4
be5aba10bf9e489782e6e82cbd2713bb,23,FREQUENT,MALE,"코딩,맛집 탐방,티,러닝",행정학과,ISTP,FALSE,0.2,0.2,0.2,0.4
2ab47fbe7dcd405faf4cffb00605821a,26,NOT_FREQUENT,MALE,"보드게임,베이킹,맛집 탐방,OTT 시청,페스티벌,힙합",공간디자인소비자학과,ISFP,FALSE,0.2,0.2,0.2,0.4
1a0644d2926a4f549de2a8d2565dd9a2,25,FREQUENT,MALE,"독서,오버워치,롤토체스,농구,힙합",경영학과,ESTP,TRUE,0.2,0.2,0.2,0.4
88f6db7c088149dea41bf2e7c3d0b6ed,27,NORMAL,MALE,"모바일게임,코딩",사회학과,ESFP,TRUE,0.2,0.2,0.2,0.4
577b85e321ac4685bfea203b62ec7d17,27,FREQUENT,MALE,"힙합,등산",회계학과,INFP,TRUE,0.2,0.2,0.2,0.4
d13b7da540274f29af5aab83fc43c4bb,29,NOT_FREQUENT,MALE,투자,인공지능학과,ESTP,FALSE,0.2,0.2,0.2,0.4
9d637ea50c0947df9ac672f4ac2d2cc1,20,NORMAL,FEMALE,"클라이밍,배드민턴,발라드,영화,페스티벌,사진 촬영,코딩,해외 팝송,티,등산",의류학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
283794f594cc46d188673bf60af80222,28,FREQUENT,MALE,"축구,배그,드라이브,해외 여행,뮤지컬,페스티벌,오버워치,보드게임",화학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
7dc9cf6e515641d89f5273012e5e9186,22,NORMAL,FEMALE,"수집,드라이브",국제학부,INTP,FALSE,0.2,0.2,0.2,0.4
a9cddead9a27402682f8bd5bf1aed72b,27,FREQUENT,MALE,"클라이밍,전시회,캠핑,힙합,코딩,보드게임",심리학과,ESTP,FALSE,0.2,0.2,0.2,0.4
16d604d10ec740d4bdb73a686f22e2f5,27,NORMAL,FEMALE,"해외 여행,국내 여행,사진 촬영,독서,피파,스팀게임,전시회,코딩",식품영양학과,ESTP,FALSE,0.2,0.2,0.2,0.4
78b3a43119da48c1be39ce0e3b284657,28,NORMAL,MALE,러닝,미디어기술콘텐츠학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
f8ff0f24905141ec8e1b397072d7cb7a,26,NOT_FREQUENT,MALE,"자전거,요리,롤",정보통신전자공학부,ESTP,TRUE,0.2,0.2,0.2,0.4
1aecf30a448249afbad790074882a8e1,23,NOT_FREQUENT,FEMALE,"피파,러닝,독서,수집,배그,스팀게임,베이킹,해외 팝송,캠핑",회계학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
10e68af5fce6429896774c2258dc67e0,28,FREQUENT,MALE,"힙합,베이킹,모바일게임,피파,헬스,국내 여행,댄스,투자,뮤지컬",법학과,ISFP,FALSE,0.2,0.2,0.2,0.4
4bd480bb8ee1409e8925da9b3cb4c01c,28,NORMAL,FEMALE,"맛집 탐방,k-pop,뜨개질",경영학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
408ae5a0465d403cb7cd739bf427c111,30,NORMAL,FEMALE,"롤토체스,페스티벌",의류학과,INTP,TRUE,0.2,0.2,0.2,0.4
a9aadeaddf524e48a529c111c5fb64d2,28,NORMAL,FEMALE,"축구,웹툰,수집,헬스,야구",영어영문학부,ESFJ,TRUE,0.2,0.2,0.2,0.4
99908aade67442908c9c67dff0e4b8d3,30,FREQUENT,MALE,"맛집 탐방,국내 여행",사회학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
58e7c64826724f0ca1ca2337f061bf1e,30,NOT_FREQUENT,FEMALE,"뜨개질,OTT 시청,페스티벌,요리,휴식",영어영문학부,ESTP,TRUE,0.2,0.2,0.2,0.4
d8d6935fa21641249b92543ae6a9c31f,28,FREQUENT,MALE,"롤토체스,전시회,베이킹,드라이브,야구",인공지능학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
c1d27e1ade4c43d39efaf8fb1d686fd7,23,NORMAL,MALE,"뜨개질,드라이브,배그,보드게임,해외 팝송,국내 여행,독서,페스티벌",영어영문학부,INTJ,TRUE,0.2,0.2,0.2,0.4
8eca858b4c0a4ebc8b94ccc74ba2f085,28,FREQUENT,FEMALE,"배그,국내 여행",자유전공학과,ISFP,TRUE,0.2,0.2,0.2,0.4
